0.004194743483046524,(-0.4193576878683584,1.864870036484527)
0.004203450784249583,(-0.4191089708382671,1.864854042247161)
0.004212185225083004,(-0.4188599881964729,1.864838040986337)
0.004220946918452116,(-0.418610739368988,1.864822032717439)
0.004229735977849989,(-0.4183612237799486,1.864806017456028)
0.004238552517361112,(-0.4181114408516022,1.864789995217841)
0.004247396651665089,(-0.4178613900043025,1.86477396601879)
0.004256268496040377,(-0.4176110706564951,1.864757929874964)
0.004265168166368036,(-0.4173604822247153,1.864741886802634)
0.004274095779135519,(-0.4171096241235783,1.864725836818246)
0.004283051451440476,(-0.416858495765768,1.864709779938436)
0.004292035300994599,(-0.4166070965620302,1.864693716180015)
0.004301047446127489,(-0.4163554259211659,1.864677645559986)
0.004310088005790552,(-0.4161034832500194,1.864661568095533)
0.004319157099560924,(-0.4158512679534701,1.864645483804029)
0.004328254847645429,(-0.415598779434425,1.86462939270304)
0.004337381370884553,(-0.4153460170938121,1.864613294810321)
0.004346536790756467,(-0.4150929803305648,1.864597190143813)
0.004355721229381061,(-0.4148396685416204,1.864581078721661)
0.004364934809524022,(-0.4145860811219065,1.864564960562202)
0.004374177654600934,(-0.4143322174643335,1.864548835683965)
0.004383449888681414,(-0.4140780769597851,1.864532704105681)
0.004392751636493266,(-0.4138236589971113,1.864516565846286)
0.004402083023426689,(-0.4135689629631165,1.864500420924912)
0.004411444175538492,(-0.413313988242549,1.864484269360894)
0.00442083521955636,(-0.4130587342180994,1.864468111173775)
0.004430256282883134,(-0.4128032002703812,1.864451946383305)
0.004439707493601138,(-0.4125473857779277,1.864435775009439)
0.004449188980476531,(-0.4122912901171817,1.864419597072344)
0.004458700872963693,(-0.4120349126624865,1.8644034125924)
0.004468243301209643,(-0.4117782527860704,1.864387221590195)
0.004477816396058491,(-0.4115213098580491,1.864371024086542)
0.004487420289055921,(-0.4112640832464047,1.86435482010246)
0.004497055112453719,(-0.4110065723169805,1.864338609659193)
0.004506720999214317,(-0.4107487764334722,1.864322392778206)
0.004516418083015377,(-0.4104906949574162,1.864306169481179)
0.004526146498254428,(-0.4102323272481821,1.864289939790025)
0.004535906380053509,(-0.40997367266296,1.864273703726874)
0.004545697864263861,(-0.4097147305567516,1.864257461314092)
0.004555521087470669,(-0.4094555002823606,1.864241212574268)
0.004565376186997809,(-0.4091959811903833,1.864224957530225)
0.004575263300912651,(-0.408936172629197,1.864208696205017)
0.004585182568030904,(-0.4086760739449508,1.864192428621936)
0.004595134127921476,(-0.4084156844815529,1.864176154804508)
0.004605118120911392,(-0.4081550035806649,1.864159874776497)
0.004615134688090737,(-0.4078940305816873,1.864143588561912)
0.004625183971317643,(-0.4076327648217534,1.864127296185)
0.004635266113223309,(-0.4073712056357112,1.864110997670256)
0.004645381257217064,(-0.4071093523561209,1.864094693042417)
0.004655529547491467,(-0.406847204313241,1.864078382326473)
0.004665711129027443,(-0.4065847608350182,1.864062065547666)
0.004675926147599461,(-0.4063220212470719,1.864045742731481)
0.004686174749780762,(-0.4060589848726948,1.864029413903669)
0.0046964570829486,(-0.4057956510328278,1.864013079090229)
0.004706773295289552,(-0.4055320190460605,1.863996738317424)
0.004717123535804855,(-0.405268088228614,1.863980391611774)
0.004727507954315784,(-0.4050038578943344,1.863964039000068)
0.004737926701469075,(-0.4047393273546733,1.863947680509352)
0.004748379928742393,(-0.4044744959186878,1.863931316166946)
0.004758867788449825,(-0.4042093628930225,1.863914946000435)
0.004769390433747444,(-0.403943927581898,1.863898570037676)
0.004779948018638891,(-0.4036781892871009,1.863882188306802)
0.004790540697981014,(-0.4034121473079735,1.863865800836221)
0.00480116862748954,(-0.403145800941401,1.863849407654618)
0.004811831963744809,(-0.4028791494817983,1.863833008790959)
0.004822530864197531,(-0.4026121922211035,1.863816604274495)
0.004833265487174601,(-0.4023449284487599,1.863800194134762)
0.00484403599188496,(-0.402077357451707,1.863783778401576)
0.004854842538425496,(-0.4018094785143707,1.863767357105051)
0.00486568528778699,(-0.4015412909186479,1.863750930275592)
0.004876564401860116,(-0.4012727939438967,1.863734497943896)
0.004887480043441487,(-0.4010039868669211,1.863718060140956)
0.004898432376239734,(-0.4007348689619659,1.863701616898069)
0.004909421564881658,(-0.4004654395006955,1.86368516824683)
0.004920447774918407,(-0.4001956977521886,1.863668714219137)
0.004931511172831714,(-0.3999256429829205,1.863652254847198)
0.004942611926040179,(-0.3996552744567579,1.863635790163531)
0.004953750202905609,(-0.3993845914349366,1.863619320200959)
0.004964926172739393,(-0.3991135931760572,1.863602844992628)
0.004976140005808947,(-0.398842278936068,1.863586364571996)
0.004987391873344186,(-0.3985706479682553,1.86356987897284)
0.004998681947544071,(-0.3982986995232252,1.863553388229261)
0.005010010401583196,(-0.3980264328488997,1.863536892375684)
0.00502137740961842,(-0.3977538471904937,1.863520391446863)
0.005032783146795575,(-0.3974809417905079,1.863503885477878)
0.0050442277892562,(-0.3972077158887156,1.863487374504144)
0.005055711514144343,(-0.3969341687221468,1.863470858561417)
0.005067234499613431,(-0.3966602995250758,1.863454337685779)
0.005078796924833155,(-0.3963861075290107,1.863437811913665)
0.005090398969996456,(-0.3961115919626739,1.863421281281849)
0.00510204081632653,(-0.3958367520519954,1.863404745827449)
0.00511372264608392,(-0.3955615870200948,1.863388205587939)
0.005125444642573632,(-0.3952860960872678,1.86337166060114)
0.005137206990152344,(-0.3950102784709754,1.863355110905228)
0.005149009874235639,(-0.3947341333858246,1.863338556538743)
0.005160853481305324,(-0.3944576600435609,1.863321997540583)
0.005172737998916787,(-0.3941808576530483,1.863305433950007)
0.005184663615706428,(-0.3939037254202603,1.863288865806648)
0.005196630521399143,(-0.3936262625482637,1.863272293150502)
0.005208638906815866,(-0.393348468237201,1.863255716021945)
0.005220688963881186,(-0.3930703416842802,1.863239134461727)
0.005232780885631002,(-0.39279188208376,1.863222548510973)
0.005244914866220265,(-0.3925130886269313,1.8632059582112)
0.005257091100930766,(-0.3922339605021081,1.863189363604302)
0.005269309786178997,(-0.3919544968946095,1.863172764732569)
0.005281571119524067,(-0.3916746969867445,1.863156161638678)
0.005293875299675694,(-0.3913945599577967,1.863139554365706)
0.005306222526502247,(-0.3911140849840141,1.863122942957125)
0.005318613001038875,(-0.3908332712385867,1.863106327456813)
0.005331046925495676,(-0.390552117891635,1.863089707909051)
0.005343524503265962,(-0.3902706241101963,1.863073084358528)
0.005356045938934563,(-0.3899887890582069,1.863056456850351)
0.005368611438286223,(-0.3897066118964862,1.863039825430037)
0.005381221208314048,(-0.3894240917827213,1.863023190143524)
0.005393875457228034,(-0.3891412278714549,1.863006551037176)
0.005406574394463668,(-0.388858019314062,1.862989908157776)
0.005419318230690578,(-0.3885744652587427,1.862973261552547)
0.005432107177821289,(-0.3882905648504985,1.862956611269134)
0.005444941449020015,(-0.3880063172311234,1.862939957355629)
0.005457821258711556,(-0.3877217215391778,1.862923299860561)
0.005470746822590246,(-0.3874367769099857,1.862906638832904)
0.005483718357628984,(-0.387151482475604,1.862889974322079)
0.005496736082088344,(-0.3868658373648172,1.862873306377962)
0.005509800215525753,(-0.3865798407031145,1.862856635050881)
0.005522910978804747,(-0.3862934916126727,1.862839960391622)
0.005536068594104308,(-0.3860067892123454,1.862823282451445)
0.00554927328492828,(-0.3857197326176396,1.862806601282069)
0.005562525276114854,(-0.3854323209407015,1.862789916935682)
0.005575824793846146,(-0.385144553290299,1.862773229464956)
0.005589172065657838,(-0.3848564287718026,1.862756538923035)
0.005602567320448922,(-0.3845679464871716,1.86273984536355)
0.00561601078849151,(-0.3842791055349339,1.862723148840619)
0.00562950270144072,(-0.3839899050101691,1.862706449408851)
0.005643043292344674,(-0.3837003440044912,1.862689747123353)
0.005656632795654548,(-0.3834104216060266,1.862673042039728)
0.005670271447234723,(-0.3831201368994056,1.862656334214087)
0.005683959484373021,(-0.3828294889657338,1.862639623703048)
0.005697697145791034,(-0.382538476882578,1.86262291056374)
0.005711484671654514,(-0.382247099723955,1.862606194853816)
0.005725322303583887,(-0.3819553565602969,1.862589476631441)
0.005739210284664831,(-0.3816632464584478,1.862572755955314)
0.005753148859458949,(-0.3813707684816394,1.862556032884662)
0.00576713827401455,(-0.38107792168947,1.862539307479243)
0.005781178775877482,(-0.380784705137888,1.862522579799363)
0.00579527061410211,(-0.3804911178791721,1.862505849905864)
0.005809414039262344,(-0.380197158961914,1.862489117860141)
0.005823609303462784,(-0.3799028274309983,1.862472383724142)
0.005837856660349951,(-0.3796081223275787,1.862455647560375)
0.00585215636512362,(-0.3793130426890629,1.862438909431907)
0.005866508674548252,(-0.3790175875490948,1.862422169402378)
0.005880913846964508,(-0.3787217559375285,1.862405427535995)
0.005895372142300888,(-0.3784255468804141,1.862388683897549)
0.005909883822085453,(-0.3781289593999727,1.862371938552408)
0.005924449149457643,(-0.3778319925145803,1.862355191566532)
0.005939068389180215,(-0.3775346452387452,1.86233844300647)
0.005953741807651272,(-0.3772369165830869,1.862321692939374)
0.005968469672916403,(-0.3769388055543174,1.862304941432992)
0.005983252254680913,(-0.37664031115522,1.862288188555684)
0.005998089824322186,(-0.3763414323846283,1.862271434376428)
0.006012982654902129,(-0.3760421682374002,1.86225467896481)
0.006027931021179738,(-0.3757425177044085,1.86223792239105)
0.006042935199623771,(-0.3754424797725046,1.862221164725992)
0.006057995468425535,(-0.375142053424511,1.862204406041117)
0.00607311210751177,(-0.3748412376391882,1.862187646408545)
0.00608828539855767,(-0.3745400313912209,1.862170885901045)
0.006103515625,(-0.3742384336511923,1.862154124592031)
0.006118803072050326,(-0.373936443385564,1.862137362555585)
0.006134148026708374,(-0.3736340595566486,1.862120599866439)
0.006149550777775505,(-0.3733312811225963,1.862103836600004)
0.006165011615868288,(-0.3730281070373637,1.862087072832361)
0.006180530833432221,(-0.3727245362506961,1.862070308640272)
0.006196108724755565,(-0.3724205677081047,1.862053544101185)
0.006211745585983281,(-0.3721162003508378,1.86203677929324)
0.006227441715131108,(-0.3718114331158673,1.862020014295277)
0.006243197412099776,(-0.3715062649358555,1.862003249186839)
0.006259012978689313,(-0.37120069473914,1.86198648404818)
0.00627488871861351,(-0.3708947214497022,1.861969718960272)
0.006290824937514494,(-0.370588343987152,1.861952954004807)
0.006306821942977449,(-0.3702815612666955,1.861936189264209)
0.006322880044545449,(-0.3699743721991167,1.861919424821637)
0.00633899955373443,(-0.3696667756907503,1.861902660760992)
0.006355180784048313,(-0.369358770643459,1.861885897166927)
0.006371424050994228,(-0.3690503559546054,1.861869134124843)
0.006387729672097907,(-0.3687415305170345,1.861852371720913)
0.006404097966919196,(-0.3684322932190401,1.861835610042069)
0.00642052925706772,(-0.3681226429443434,1.861818849176025)
0.006437023866218664,(-0.3678125785720696,1.861802089211275)
0.006453582120128734,(-0.3675020989767213,1.861785330237103)
0.006470204346652224,(-0.3671912030281482,1.861768572343588)
0.006486890875757254,(-0.3668798895915281,1.861751815621615)
0.006503642039542143,(-0.3665681575273371,1.861735060162876)
0.006520458172251935,(-0.3662560056913233,1.861718306059882)
0.006537339610295064,(-0.3659434329344832,1.86170155340597)
0.006554286692260194,(-0.3656304381030308,1.861684802295309)
0.006571299758933183,(-0.3653170200383739,1.861668052822907)
0.006588379153314218,(-0.3650031775770854,1.861651305084616)
0.00660552522063511,(-0.3646889095508793,1.86163455917715)
0.006622738308376735,(-0.3643742147865781,1.861617815198078)
0.006640018766286638,(-0.3640590921060892,1.861601073245841)
0.006657366946396799,(-0.3637435403263772,1.861584333419762)
0.006674783203041565,(-0.3634275582594339,1.861567595820042)
0.006692267892875743,(-0.363111144712249,1.861550860547781)
0.006709821374892858,(-0.3627942984867871,1.861534127704977)
0.006727444010443577,(-0.3624770183799547,1.861517397394542)
0.006745136163254311,(-0.3621593031835712,1.861500669720299)
0.006762898199445985,(-0.3618411516843444,1.861483944787006)
0.006780730487552965,(-0.3615225626638339,1.861467222700347)
0.006798633398542198,(-0.361203534898429,1.86145050356695)
0.006816607305832486,(-0.3608840671593145,1.861433787494396)
0.006834652585313961,(-0.3605641582124441,1.861417074591228)
0.006852769615367748,(-0.3602438068185083,1.861400364966954)
0.006870958776885787,(-0.3599230117329033,1.861383658732056)
0.006889220453290864,(-0.3596017717057022,1.861366955998009)
0.006907555030556812,(-0.3592800854816263,1.861350256877278)
0.006925962897228907,(-0.3589579518000081,1.861333561483333)
0.006944444444444444,(-0.3586353693947671,1.861316869930659)
0.006963000065953536,(-0.3583123369943731,1.861300182334757)
0.006981630158140067,(-0.3579888533218173,1.861283498812167)
0.007000335120042867,(-0.3576649170945796,1.861266819480462)
0.007019115353377081,(-0.3573405270245991,1.861250144458274)
0.007037971262555742,(-0.3570156818182362,1.861233473865287)
0.007056903254711527,(-0.356690380176246,1.861216807822259)
0.007075911739718756,(-0.356364620793741,1.861200146451023)
0.00709499713021556,(-0.3560384023601623,1.861183489874508)
0.007114159841626282,(-0.3557117235592416,1.861166838216733)
0.007133400292184075,(-0.3553845830689707,1.861150191602831)
0.00715271890295374,(-0.3550569795615707,1.861133550159056)
0.007172116097854746,(-0.3547289117034476,1.861116914012786)
0.007191592303684489,(-0.3544003781551737,1.861100283292544)
0.007211147950141777,(-0.3540713775714362,1.861083658127999)
0.007230783469850525,(-0.3537419086010158,1.861067038649985)
0.007250499298383683,(-0.3534119698867449,1.861050424990504)
0.007270295874287395,(-0.3530815600654746,1.861033817282743)
0.007290173639105378,(-0.3527506777680368,1.861017215661078)
0.007310133037403554,(-0.352419321619211,1.861000620261094)
0.007330174516794895,(-0.3520874902376883,1.860984031219588)
0.007350298527964535,(-0.3517551822360324,1.860967448674586)
0.007370505524695085,(-0.3514223962206455,1.86095087276535)
0.007390795963892238,(-0.3510891307917304,1.860934303632391)
0.007411170305610575,(-0.3507553845432536,1.860917741417484)
0.007431629013079668,(-0.3504211560629075,1.860901186263673)
0.007452172552730381,(-0.3500864439320724,1.860884638315289)
0.00747280139422148,(-0.3497512467257798,1.860868097717958)
0.007493516010466465,(-0.3494155630126707,1.860851564618616)
0.00751431687766067,(-0.3490793913549642,1.860835039165519)
0.007535204475308642,(-0.3487427303084079,1.860818521508253)
0.007556179286251767,(-0.3484055784222509,1.860802011797755)
0.007577241796696178,(-0.3480679342391939,1.860785510186319)
0.007598392496240924,(-0.3477297962953522,1.860769016827604)
0.007619631877906432,(-0.3473911631202213,1.860752531876659)
0.007640960438163234,(-0.3470520332366288,1.860736055489927)
0.00766237867696098,(-0.3467124051607006,1.860719587825264)
0.007683887097757731,(-0.346372277401811,1.860703129041941)
0.007705486207549553,(-0.3460316484625511,1.860686679300675)
0.007727176516900386,(-0.3456905168386801,1.860670238763626)
0.007748958539972227,(-0.345348881019086,1.86065380759442)
0.007770832794555593,(-0.3450067394857456,1.860637385958164)
0.007792799802100291,(-0.3446640907136753,1.86062097402145)
0.007814860087746499,(-0.3443209331708934,1.860604571952377)
0.007837014180356153,(-0.3439772653183784,1.860588179920568)
0.007859262612544641,(-0.3436330856100198,1.860571798097175)
0.00788160592071281,(-0.3432883924925758,1.860555426654903)
0.007904044645079308,(-0.342943184405632,1.860539065768018)
0.007926579329713232,(-0.3425974597815539,1.860522715612362)
0.007949210522567109,(-0.3422512170454416,1.860506376365377)
0.007971938775510204,(-0.3419044546150872,1.860490048206106)
0.007994764644362169,(-0.3415571709009243,1.860473731315222)
0.00801768868892702,(-0.3412093643059877,1.860457425875034)
0.008040711473027467,(-0.3408610332258628,1.860441132069506)
0.008063833564539569,(-0.3405121760486385,1.860424850084274)
0.008087055535427773,(-0.3401627911548642,1.860408580106664)
0.008110377961780265,(-0.3398128769174982,1.860392322325698)
0.008133801423844714,(-0.3394624317018586,1.860376076932123)
0.008157326506064353,(-0.3391114538655806,1.860359844118421)
0.00818095379711444,(-0.3387599417585614,1.860343624078824)
0.008204683889939089,(-0.3384078937229194,1.86032741700934)
0.00822851738178846,(-0.3380553080929307,1.860311223107755)
0.008252454874256354,(-0.3377021831949958,1.860295042573667)
0.008276496973318163,(-0.3373485173475765,1.860278875608491)
0.008300644289369224,(-0.3369943088611529,1.860262722415483)
0.008324897437263572,(-0.3366395560381662,1.860246583199754)
0.008349257036353067,(-0.3362842571729731,1.860230458168292)
0.008373723710526937,(-0.3359284105517884,1.860214347529976)
0.008398298088251736,(-0.3355720144526387,1.860198251495599)
0.008422980802611691,(-0.3352150671453017,1.860182170277883)
0.008447772491349483,(-0.3348575668912607,1.8601661040915)
0.008472673796907434,(-0.3344995119436453,1.860150053153089)
0.008497685366469139,(-0.3341409005471803,1.860134017681277)
0.008522807852001511,(-0.33378173093813,1.860117997896695)
0.008548041910297259,(-0.3334220013442454,1.860101994022003)
0.008573388203017831,(-0.3330617099847045,1.860086006281911)
0.008598847396736786,(-0.3327008550700586,1.860070034903187)
0.008624420162983603,(-0.3323394348021772,1.860054080114694)
0.008650107178287982,(-0.3319774473741903,1.860038142147395)
0.008675909124224583,(-0.3316148909704297,1.860022221234388)
0.008701826687458232,(-0.3312517637663726,1.860006317610915)
0.008727860559789614,(-0.3308880639285842,1.859990431514389)
0.008754011438201441,(-0.3305237896146555,1.859974563184416)
0.008780280024905088,(-0.3301589389731477,1.859958712862816)
0.008806667027387747,(-0.3297935101435316,1.859942880793643)
0.008833173158460059,(-0.329427501256125,1.859927067223209)
0.008859799136304254,(-0.3290609104320383,1.859911272400106)
0.008886545684522794,(-0.3286937357831012,1.859895496575227)
0.008913413532187549,(-0.328325975411816,1.859879740001797)
0.008940403413889466,(-0.3279576274112848,1.859864002935383)
0.008967516069788796,(-0.3275886898651472,1.859848285633923)
0.008994752245665826,(-0.3272191608475253,1.859832588357761)
0.009022112692972165,(-0.3268490384229495,1.859816911369648)
0.009049598168882586,(-0.3264783206463003,1.859801254934792)
0.009077209436347412,(-0.3261070055627437,1.859785619320864)
0.009104947264145447,(-0.3257350912076589,1.859770004798023)
0.009132812426937502,(-0.3253625756065807,1.859754411638954)
0.00916080570532048,(-0.3249894567751294,1.859738840118886)
0.009188927885882043,(-0.324615732718942,1.859723290515618)
0.009217179761255872,(-0.3242414014336073,1.85970776310954)
0.009245562130177515,(-0.3238664609045951,1.859692258183668)
0.009274075797540842,(-0.3234909091071885,1.859676776023665)
0.009302721574455114,(-0.3231147440064152,1.859661316917869)
0.009331500278302665,(-0.322737963556977,1.859645881157324)
0.00936041273279721,(-0.3223605657031751,1.8596304690358)
0.009389459768042787,(-0.3219825483788467,1.859615080849826)
0.009418642220593342,(-0.3216039095072842,1.859599716898718)
0.00944796093351296,(-0.3212246470011707,1.859584377484605)
0.009477416756436758,(-0.3208447587625019,1.859569062912461)
0.009507010545632433,(-0.3204642426825112,1.859553773490129)
0.0095367431640625,(-0.320083096641602,1.859538509528358)
0.009566615481447193,(-0.3197013185092641,1.859523271340824)
0.009596628374328082,(-0.3193189061440037,1.859508059244166)
0.009626782726132358,(-0.3189358573932641,1.859492873558019)
0.009657079427237848,(-0.3185521700933501,1.859477714605034)
0.00968751937503875,(-0.3181678420693507,1.859462582710921)
0.00971810347401208,(-0.3177828711350572,1.85944747820447)
0.009748832635784861,(-0.3173972550928883,1.859432401417595)
0.00977970777920205,(-0.3170109917338082,1.859417352685356)
0.009810729830395243,(-0.3166240788372467,1.859402332345998)
0.009841899722852102,(-0.3162365141710147,1.859387340740975)
0.009873218397486611,(-0.3158482954912277,1.859372378214996)
0.009904686802710051,(-0.3154594205422181,1.859357445116051)
0.009936305894502822,(-0.3150698870564546,1.859342541795445)
0.009968076636487053,(-0.3146796927544581,1.859327668607835)
0.01,(-0.3142888353447156,1.859312825911269)
0.01003207696416831,(-0.3138973125235915,1.859298014067207)
0.01006430851598309,(-0.3135051219752476,1.859283233440575)
0.01009669565037582,(-0.3131122613715528,1.859268484399791)
0.01012923937029517,(-0.3127187283719898,1.859253767316801)
0.0101619406867846,(-0.3123245206235766,1.859239082567122)
0.01019480061906092,(-0.3119296357607685,1.859224430529876)
0.01022782019459369,(-0.3115340714053683,1.859209811587823)
0.01026100044918555,(-0.3111378251664408,1.859195226127413)
0.01029434242705347,(-0.3107408946402162,1.859180674538816)
0.01032784718091083,(-0.3103432774099943,1.859166157215953)
0.01036151577205063,(-0.3099449710460569,1.859151674556556)
0.01039534927042944,(-0.3095459731055685,1.859137226962189)
0.01042934875475245,(-0.3091462811324852,1.859122814838305)
0.01046351531255943,(-0.3087458926574523,1.859108438594274)
0.01049785004031174,(-0.3083448051977113,1.859094098643435)
0.01053235404348025,(-0.3079430162570011,1.859079795403128)
0.01056702843663435,(-0.3075405233254576,1.85906552929475)
0.01060187434353194,(-0.3071373238795137,1.859051300743784)
0.01063689289721051,(-0.3067334153817998,1.859037110179854)
0.01067208524007923,(-0.3063287952810385,1.859022958036766)
0.01070745252401211,(-0.3059234610119485,1.85900884475255)
0.01074299591044226,(-0.305517409995133,1.858994770769511)
0.01077871657045728,(-0.305110639636978,1.858980736534268)
0.01081461568489567,(-0.3047031473295488,1.85896674249781)
0.01085069444444445,(-0.3042949304504787,1.858952789115532)
0.01088695404973788,(-0.303885986362865,1.858938876847292)
0.01092339571145737,(-0.3034763124151604,1.858925006157458)
0.01096002065043251,(-0.3030659059410567,1.858911177514951)
0.01099683009774335,(-0.3026547642593844,1.858897391393301)
0.01103382529482381,(-0.3022428846739905,1.858883648270696)
0.01107100749356642,(-0.3018302644736325,1.858869948630028)
0.01110837795642814,(-0.3014169009318618,1.858856292958953)
0.01114593795653762,(-0.301002791306909,1.858842681749934)
0.01118368877780355,(-0.300587932841565,1.8588291155003)
0.01122163171502442,(-0.3001723227630681,1.858815594712298)
0.01125976807399956,(-0.2997559582829828,1.858802119893143)
0.01129809917164144,(-0.2993388365970813,1.858788691555083)
0.01133662633608943,(-0.2989209548852215,1.858775310215443)
0.01137535090682477,(-0.2985023103112236,1.858761976396684)
0.01141427423478705,(-0.2980829000227531,1.858748690626465)
0.01145339768249202,(-0.2976627211511896,1.858735453437697)
0.01149272262415083,(-0.2972417708115057,1.858722265368599)
0.01153225044579067,(-0.2968200461021355,1.858709126962763)
0.01157198254537698,(-0.2963975441048529,1.858696038769205)
0.01161192033293698,(-0.2959742618846378,1.858683001342435)
0.01165206523068479,(-0.2955501964895483,1.858670015242514)
0.01169241867314807,(-0.2951253449505855,1.858657081035114)
0.01173298210729615,(-0.2946997042815632,1.85864419929158)
0.01177375699266975,(-0.2942732714789739,1.858631370589003)
0.01181474480151229,(-0.293846043521852,1.858618595510274)
0.01185594701890274,(-0.2934180173716336,1.858605874644153)
0.01189736514289021,(-0.2929891899720267,1.858593208585334)
0.01193900068463006,(-0.2925595582488595,1.85858059793452)
0.01198085516852175,(-0.2921291191099516,1.858568043298473)
0.01202293013234841,(-0.2916978694449616,1.858555545290102)
0.01206522712741806,(-0.2912658061252488,1.858543104528523)
0.01210774771870661,(-0.2908329260037265,1.858530721639129)
0.0121504934850026,(-0.2903992259147122,1.858518397253664)
0.0121934660190538,(-0.2899647026737833,1.858506132010291)
0.01223666692771556,(-0.2895293530776258,1.858493926553677)
0.012280097832101,(-0.2890931739038818,1.858481781535049)
0.01232376036773312,(-0.2886561619109976,1.858469697612284)
0.01236765618469878,(-0.2882183138380686,1.858457675449981)
0.01241178694780456,(-0.2877796264046861,1.858445715719537)
0.01245615433673469,(-0.287340096310774,1.858433819099222)
0.01250076004621081,(-0.2868997202364346,1.858421986274266)
0.01254560578615383,(-0.2864584948417857,1.85841021793693)
0.01259069328184781,(-0.2860164167667993,1.858398514786596)
0.01263602427410589,(-0.2855734826311362,1.858386877529844)
0.01268160051943836,(-0.2851296890339792,1.858375306880538)
0.01272742379022273,(-0.28468503255387,1.858363803559907)
0.01277349587487615,(-0.284239509748533,1.858352368296636)
0.01281981857802983,(-0.283793117154712,1.858341001826946)
0.01286639372070579,(-0.2833458512879889,1.858329704894689)
0.01291322314049587,(-0.2828977086426195,1.858318478251433)
0.01296030869174289,(-0.2824486856913466,1.858307322656551)
0.01300765224572433,(-0.2819987788852285,1.858296238877319)
0.01305525569083818,(-0.2815479846534552,1.858285227688999)
0.01310312093279126,(-0.281096299403171,1.858274289874943)
0.01315124989479,(-0.2806437195192836,1.858263426226681)
0.01319964451773356,(-0.280190241364288,1.858252637544019)
0.01324830676040956,(-0.2797358612780656,1.858241924635143)
0.01329723859969227,(-0.2792805755777072,1.858231288316706)
0.01334644203074337,(-0.2788243805573139,1.858220729413941)
0.01339591906721536,(-0.2783672724878056,1.858210248760756)
0.01344567174145759,(-0.2779092476167246,1.858199847199836)
0.01349570210472492,(-0.277450302168036,1.858189525582754)
0.01354601222738921,(-0.2769904323419318,1.858179284770069)
0.01359660419915349,(-0.276529634314624,1.858169125631442)
0.01364748012926893,(-0.2760679042381453,1.858159049045743)
0.01369864214675476,(-0.2756052382401326,1.858149055901146)
0.01375009240062093,(-0.2751416324236339,1.85813914709527)
0.01380183306009384,(-0.2746770828668824,1.858129323535269)
0.01385386631484496,(-0.2742115856230909,1.858119586137954)
0.0139061943752225,(-0.2737451367202347,1.858109935829913)
0.01395881947248616,(-0.2732777321608315,1.858100373547625)
0.014011743859045,(-0.2728093679217251,1.858090900237585)
0.01406496980869841,(-0.2723400399538575,1.858081516856419)
0.0141184996168804,(-0.2718697441820473,1.85807222437101)
0.01417233560090703,(-0.2713984765047612,1.858063023758627)
0.01422648010022726,(-0.2709262327938845,1.858053916007045)
0.01428093547667706,(-0.2704530088944845,1.858044902114677)
0.01433570411473701,(-0.2699788006245801,1.858035983090709)
0.01439078842179332,(-0.2695036037749034,1.85802715995522)
0.01444619082840237,(-0.2690274141086515,1.858018433739328)
0.01450191378855885,(-0.2685502273612566,1.85800980548532)
0.0145579597799675,(-0.2680720392401282,1.858001276246792)
0.01461433130431855,(-0.2675928454244094,1.857992847088783)
0.01467103088756685,(-0.2671126415647246,1.857984519087929)
