0.01,-0.00023662846064031768
0.02,-0.00008071503546950948
0.03,-0.00004236377207346404
0.04,-0.000026515354879694017
0.05,-0.000018271202413113063
0.060000000000000005,-0.000013376530203960087
0.06999999999999999,-1.9963381862390104e-10
0.08,-8.030236356832333e-6
0.09,-6.462694614902806e-6
0.09999999999999999,-5.2948806808747455e-6
0.11,-4.40042470045592e-6
0.12,-3.6997425359149677e-6
0.13,-3.140531987354397e-6
0.14,-2.687185144659505e-6
0.15000000000000002,-2.3147330812115923e-6
0.16,-2.00521563484354e-6
0.17,-1.7454314906945451e-6
0.18000000000000002,-1.5254888685064712e-6
0.19,-1.3378513303941655e-6
0.2,-1.176690687490376e-6
0.21000000000000002,-1.0374396307835144e-6
0.22,-9.164763097601676e-7
0.23,-8.108968782684378e-7
0.24000000000000002,-7.183510178971807e-7
0.25,-6.369267277786905e-7
0.26,-5.650195404945852e-7
0.27,-5.013415747412419e-7
0.28,-4.4478931459854133e-7
0.29000000000000004,-3.9444152848234605e-7
0.3,-3.495191481386305e-7
0.31,-3.0935965594373164e-7
0.32,-2.733967399517723e-7
0.33,-2.4114390845753685e-7
0.34,-2.1218153297604002e-7
0.35000000000000003,-1.8614596755599022e-7
0.36000000000000004,-1.6272094044757238e-7
0.37,-1.4163029497420318e-7
0.38,-1.2263204829040297e-7
0.39,-1.0551348248443822e-7
0.4,-9.008705437577169e-8
0.41000000000000003,-7.618681347705448e-8
0.42000000000000004,-6.366559553890856e-8
0.43,-5.239248479825886e-8
0.44,-4.2250777062930734e-8
0.45,-3.313613914212107e-8
0.46,-2.4955097660500254e-8
0.47000000000000003,-1.76237221622241e-8
0.48000000000000004,-1.106646422003946e-8
0.49,-5.215219356965608e-9
0.5,-8.486544800234697e-12
0.51,4.609464820430311e-9
0.52,8.689118736457867e-9
0.53,1.227636206622476e-8
0.54,1.541293849731171e-8
0.55,1.813688658078285e-8
0.56,2.0482956694376373e-8
0.5700000000000001,2.2482876046412433e-8
0.5800000000000001,2.4165738348490718e-8
0.59,2.5558181852005194e-8
0.6,2.6684707447715953e-8
0.61,2.7567803620351637e-8
0.62,2.8228204267324702e-8
0.63,2.8685028110078867e-8
0.64,2.8955918094302565e-8
0.65,2.9057187333847832e-8
0.66,2.9003943716342782e-8
0.67,2.88101946876886e-8
0.68,2.8488940089498575e-8
0.6900000000000001,2.8052275139176474e-8
0.7000000000000001,2.751145598781898e-8
