0.003906250000000001, (0.3336376381700887,0), (3.799423811331191,0), (32.72603476282838,12.47886320848774)
0.003914074234394555, (0.3336382486699686,0), (3.799432083663795,0), (32.72712938666606,12.47888491042892)
0.003921922000313252, (0.3336388610099998,0), (3.799440380936692,0), (32.7282252778096,12.47890667779692)
0.003929793392212747, (0.3336394751974381,0), (3.799448703248992,0), (32.72932243932856,12.47892851085215)
0.003937688505024113, (0.3336400912397444,0), (3.799457050701767,0), (32.7304208743133,12.47895040985968)
0.003945607434155704, (0.3336407091443402,0), (3.79946542339593,0), (32.73152058586146,12.47897237508441)
0.003953550275496035, (0.3336413289188268,0), (3.799473821434134,0), (32.73262157709017,12.47899440679538)
0.003961517125416689, (0.3336419505708352,0), (3.799482244919477,0), (32.73372385112773,12.47901650526285)
0.003969508080775235, (0.3336425741077657,0), (3.799490693953252,0), (32.73482741109935,12.47903867075306)
0.003977523238918175, (0.3336431995373647,0), (3.79949916863993,0), (32.73593226015902,12.47906090353976)
0.00398556269768391, (0.3336438268672494,0), (3.799507669083056,0), (32.73703840146328,12.47908320389472)
0.003993626555405722, (0.3336444561051999,0), (3.799516195387777,0), (32.73814583818742,12.47910557209357)
0.004001714910914784, (0.3336450872589476,0), (3.799524747659008,0), (32.73925457351389,12.47912800841159)
0.004009827863543185, (0.3336457203362406,0), (3.799533326002007,0), (32.74036461063588,12.479150513125)
0.004017965513126983, (0.3336463553449484,0), (3.799541930523272,0), (32.74147595276318,12.47917308651306)
0.004026127960009277, (0.3336469922929143,0), (3.799550561329275,0), (32.74258860311412,12.47919572885514)
0.004034315305043295, (0.3336476311880576,0), (3.799559218527338,0), (32.74370256492118,12.47921844043275)
0.004042527649595515, (0.3336482720383189,0), (3.799567902225169,0), (32.74481784142809,12.47924122152845)
0.004050765095548799, (0.3336489148517026,0), (3.799576612531227,0), (32.74593443589217,12.47926407242672)
0.004059027745305557, (0.3336495596362468,0), (3.79958534955446,0), (32.74705235158281,12.47928699341334)
0.004067315701790921, (0.3336502064000207,0), (3.799594113404293,0), (32.74817159178123,12.47930998477535)
0.004075629068455962, (0.3336508551510775,0), (3.799602904190213,0), (32.74929215977804,12.47933304680014)
0.004083967949280908, (0.3336515058976657,0), (3.7996117220236,0), (32.75041405888496,12.47935617977962)
0.004092332448778403, (0.3336521586479469,0), (3.799620567015288,0), (32.75153729241921,12.47937938400463)
0.004100722671996775, (0.3336528134100941,0), (3.799629439276421,0), (32.75266186370908,12.47940265976692)
0.004109138724523341, (0.333653470192509,0), (3.799638338920324,0), (32.7537877761059,12.47942600736342)
0.00411758071248772, (0.3336541290034005,0), (3.799647266058868,0), (32.75491503296082,12.47944942708792)
0.004126048742565191, (0.333654789851268,0), (3.799656220806646,0), (32.75604363765169,12.47947291924065)
0.004134542921980051, (0.3336554527443834,0), (3.799665203276497,0), (32.75717359355428,12.47949648411803)
0.004143063358509017, (0.3336561176912155,0), (3.799674213583176,0), (32.75830490406596,12.479520122021)
0.004151610160484643, (0.3336567847003786,0), (3.79968325184291,0), (32.75943757260283,12.47954383325416)
0.00416018343679876, (0.333657453780327,0), (3.79969231817076,0), (32.76057160258288,12.47956761811956)
0.004168783296905949, (0.3336581249396232,0), (3.799701412682943,0), (32.76170699744092,12.47959147692213)
0.004177409850827034, (0.3336587981869755,0), (3.799710535497151,0), (32.76284376063068,12.47961540997041)
0.004186063209152597, (0.333659473531007,0), (3.799719686730563,0), (32.76398189561209,12.47963941757191)
0.004194743483046525, (0.3336601509804102,0), (3.799728866501181,0), (32.76512140585988,12.47966350003626)
0.004203450784249583, (0.333660830544044,0), (3.799738074928664,0), (32.76626229486904,12.47968765767709)
0.004212185225083005, (0.3336615122306587,0), (3.799747312131962,0), (32.76740456613959,12.47971189080662)
0.004220946918452116, (0.3336621960491222,0), (3.799756578231269,0), (32.76854822318925,12.47973619974009)
0.004229735977849989, (0.3336628820083001,0), (3.799765873346979,0), (32.76969326954674,12.47976058479345)
0.004238552517361112, (0.3336635701172097,0), (3.799775197601035,0), (32.77083970876047,12.47978504628638)
0.004247396651665089, (0.3336642603847655,0), (3.799784551114718,0), (32.77198754438443,12.47980958453725)
0.004256268496040377, (0.3336649528201384,0), (3.799793934011756,0), (32.7731367799982,12.4798341998703)
0.004265168166368037, (0.3336656474322749,0), (3.799803346414174,0), (32.77428741918031,12.47985889260602)
0.004274095779135519, (0.333666344230408,0), (3.799812788446706,0), (32.77543946553666,12.47988366307135)
