0.003906250000000001, (0.3336376381700887,0), (3.799423811331191,0), (35.41229502328291,13.893671388819)
0.003914074234394555, (0.3336382486699686,0), (3.799432083663795,0), (35.41316951571056,13.89369476586543)
0.003921922000313252, (0.3336388610099998,0), (3.799440380936692,0), (35.41404506002847,13.89371821338629)
0.003929793392212747, (0.3336394751974381,0), (3.799448703248992,0), (35.41492165889053,13.89374173166204)
0.003937688505024113, (0.3336400912397444,0), (3.799457050701767,0), (35.41579931497056,13.89376532097821)
0.003945607434155704, (0.3336407091443402,0), (3.79946542339593,0), (35.4166780309483,13.8937889816201)
0.003953550275496035, (0.3336413289188268,0), (3.799473821434134,0), (35.41755780952207,13.89381271387752)
0.003961517125416689, (0.3336419505708352,0), (3.799482244919477,0), (35.41843865340013,13.89383651804156)
0.003969508080775235, (0.3336425741077657,0), (3.799490693953252,0), (35.41932056528602,13.89386039439896)
0.003977523238918175, (0.3336431995373647,0), (3.79949916863993,0), (35.42020354791133,13.8938843432446)
0.00398556269768391, (0.3336438268672494,0), (3.799507669083056,0), (35.42108760400876,13.8939083648712)
0.003993626555405722, (0.3336444561051999,0), (3.799516195387777,0), (35.42197273632875,13.89393245957564)
0.004001714910914784, (0.3336450872589476,0), (3.799524747659008,0), (35.42285894762751,13.89395662765442)
0.004009827863543185, (0.3336457203362406,0), (3.799533326002007,0), (35.42374624067077,13.89398086940506)
0.004017965513126983, (0.3336463553449484,0), (3.799541930523272,0), (35.42463461823974,13.89400518512835)
0.004026127960009277, (0.3336469922929143,0), (3.799550561329275,0), (35.42552408312282,13.8940295751252)
0.004034315305043295, (0.3336476311880576,0), (3.799559218527338,0), (35.42641463812143,13.89405403969881)
0.004042527649595515, (0.3336482720383189,0), (3.799567902225169,0), (35.42730628604694,13.89407857915354)
0.004050765095548799, (0.3336489148517026,0), (3.799576612531227,0), (35.42819902972312,13.89410319379579)
0.004059027745305557, (0.3336495596362468,0), (3.79958534955446,0), (35.42909287198453,13.89412788393339)
0.004067315701790921, (0.3336502064000207,0), (3.799594113404293,0), (35.42998781567631,13.89415264987551)
0.004075629068455962, (0.3336508551510775,0), (3.799602904190213,0), (35.43088386365162,13.89417749193166)
0.004083967949280908, (0.3336515058976657,0), (3.7996117220236,0), (35.43178101878374,13.8942024104163)
0.004092332448778403, (0.3336521586479469,0), (3.799620567015288,0), (35.43267928394997,13.89422740564268)
0.004100722671996775, (0.3336528134100941,0), (3.799629439276421,0), (35.43357866203733,13.89425247792501)
0.004109138724523341, (0.333653470192509,0), (3.799638338920324,0), (35.43447915595493,13.89427762758317)
0.00411758071248772, (0.3336541290034005,0), (3.799647266058868,0), (35.43538076861009,13.89430285493355)
0.004126048742565191, (0.333654789851268,0), (3.799656220806646,0), (35.43628350293581,13.89432816029957)
0.004134542921980051, (0.3336554527443834,0), (3.799665203276497,0), (35.43718736186143,13.89435354400043)
0.004143063358509017, (0.3336561176912155,0), (3.799674213583176,0), (35.43809234833674,13.89437900636033)
0.004151610160484643, (0.3336567847003786,0), (3.79968325184291,0), (35.43899846532914,13.89440454770734)
0.00416018343679876, (0.333657453780327,0), (3.79969231817076,0), (35.43990571580634,13.89443016836681)
0.004168783296905949, (0.3336581249396232,0), (3.799701412682943,0), (35.44081410275162,13.89445586866716)
0.004177409850827034, (0.3336587981869755,0), (3.799710535497151,0), (35.44172362916602,13.89448164894069)
0.004186063209152597, (0.333659473531007,0), (3.799719686730563,0), (35.44263429805527,13.89450750951868)
0.004194743483046525, (0.3336601509804102,0), (3.799728866501181,0), (35.44354611243863,13.89453345073457)
0.004203450784249583, (0.333660830544044,0), (3.799738074928664,0), (35.44445907535442,13.89455947292621)
0.004212185225083005, (0.3336615122306587,0), (3.799747312131962,0), (35.44537318984449,13.89458557642986)
0.004220946918452116, (0.3336621960491222,0), (3.799756578231269,0), (35.44628845896709,13.89461176158508)
0.004229735977849989, (0.3336628820083001,0), (3.799765873346979,0), (35.4472048857901,13.89463802873216)
0.004238552517361112, (0.3336635701172097,0), (3.799775197601035,0), (35.44812247339989,13.89466437821543)
0.004247396651665089, (0.3336642603847655,0), (3.799784551114718,0), (35.44904122488681,13.89469081037782)
0.004256268496040377, (0.3336649528201384,0), (3.799793934011756,0), (35.44996114336575,13.89471732556856)
0.004265168166368037, (0.3336656474322749,0), (3.799803346414174,0), (35.45088223194881,13.89474392413281)
0.004274095779135519, (0.333666344230408,0), (3.799812788446706,0), (35.45180449377444,13.89477060642276)
0.004283051451440477, (0.3336670432237555,0), (3.799822260234192,0), (35.45272793199025,13.89479737279104)
0.004292035300994599, (0.3336677444214269,0), (3.799831761900775,0), (35.45365254974787,13.89482422358876)
0.004301047446127489, (0.3336684478327808,0), (3.799841293572989,0), (35.45457835022327,13.89485115917324)
0.004310088005790552, (0.3336691534671579,0), (3.799850855377454,0), (35.45550533660165,13.8948781799022)
0.004319157099560925, (0.3336698613339099,0), (3.79986044744113,0), (35.45643351207913,13.89490528613445)
0.00432825484764543, (0.3336705714425297,0), (3.799870069892437,0), (35.45736287987018,13.89493247823266)
0.004337381370884554, (0.3336712838024557,0), (3.799879722859576,0), (35.45829344319664,13.89495975655917)
0.004346536790756468, (0.3336719984232238,0), (3.799889406471831,0), (35.45922520529628,13.89498712147927)
0.004355721229381062, (0.3336727153143576,0), (3.799899120858633,0), (35.46015816941673,13.89501457335882)
0.004364934809524022, (0.3336734344856411,0), (3.799908866151913,0), (35.46109233883097,13.89504211257014)
0.004374177654600936, (0.3336741559465978,0), (3.799918642481603,0), (35.4620277168078,13.89506973948081)
